,0
Tmem254_2,10
Vav2,10
Atf7ip_2,10
Gm20257,10
Rbis,10
R3hdm1_2,10
Eloc_2,10
Ppp1r21_2,10
Fn1,10
Faim,10
Atg4b_2,10
Nbdy_2,10
Uchl5_1,10
Xrn1,10
Dnajb2_1,10
Ncl_2,10
Gm5835,10
Uty,10
Ms4a1,10
Ppp2r3a,10
Kansl3,10
Atf7ip_3,10
Gramd1a_2,10
Ipo11_1,10
Ncl_3,10
Ogfrl1_2,10
Gm29257,10
U2surp_1,10
Tuba4a_2,10
Ptpn18_2,10
Inppl1,10
Dop1a,10
Acmsd,10
Tgfbrap1,10
Tardbp_2,10
Kdm5d_2,10
Nab1,10
2310022A10Rik_2,10
Stat1,10
Reep6,10
Rab3gap1_2,10
Topbp1_2,10
Srrm2_2,10
Hibch,10
Ppfia4,10
Tuba4a_3,10
Srcap,10
Tuba4a_4,10
Gm29216,10
Ly6a_2,10
Gm5621,10
Nek7_2,10
Gm29013,10
Nop58_1,10
Lbhd1,10
Cacna1e_1,10
Ptprc_2,10
Ncf2_2,10
Gm6170,10
Tns1_1,10
Gene_79,10
Trip12_1,10
Cipc,10
Nop58_2,10
Rps7-ps3,10
Ly6a_3,10
Mrgprc2-ps,10
Ly6e_1,10
Mdm4,10
Lrrfip1_3,10
Ncapd2_2,10
Peak1,10
Rpl22_2,10
Trmt1l_1,10
Gm28661,10
Cacna2d4_1,10
Gene_80,10
Gm28438,6
Tpp2,10
Cacna1e_2,10
Dnajb2_2,10
Terf1,10
Nemp2,10
Eef1b2_4,10
Bclaf1_2,10
R3hdm1_3,10
Tuba4a_5,10
Abi2,10
Eloc_3,10
Zfp709,10
Gm10774,10
Clasp1_1,10
Srgap2_2,10
Mndal,10
Trmt1l_2,10
Ly6e_2,10
Phip_2,10
Dnajb2_3,10
Ptpn18_3,10
Ccdc86_2,10
Thap4,10
Gm29666,10
Gm21244,10
Agfg1,10
Usp40,10
Ndufa10_2,10
Farsb,10
Rasgrf1,10
St8sia4_2,10
Ankrd44_2,10
Swt1_2,10
Tfdp2_2,10
Gm42715,10
Mnat1,10
Trmt1l_3,10
Soat1,10
Trip12_2,10
Hck,10
Gene_81,10
Hdac4_2,10
Lsamp,10
Resf1_1,10
Cflar_4,10
Khdrbs2,8
Uchl5_2,10
Nucks1_2,10
Klhl12_2,10
Trf_4,10
R3hdm1_4,10
Dgkd_2,10
Trerf1,10
Zap70_2,10
Zfp1006,10
Bckdhb,10
Anapc13_2,10
Msh3,10
Ppp1r18,10
Srrm2_3,10
Nadk2_1,10
Rnpep_2,10
Mturn,10
Cnppd1_2,10
Srrm2_4,10
Tardbp_3,10
Ipo11_2,10
Nadk2_2,10
Lrrc28,10
Rpsa-ps1,10
Cep63_1,10
Tns1_2,10
Stk16_2,10
Nop58_3,10
Carf,10
Phf3_2,10
Sgk3_2,10
Ube2f_3,10
Gm28906,10
Gm19087,10
Ly6e_3,10
Bclaf1_3,10
Ly6e_4,10
Uchl5_3,10
Gm29288,10
Rabgap1l_3,10
Dcaf8_2,10
Pdcd5-ps,6
Tmem131l_1,10
Cox5b_2,10
Larp1b_2,10
Thap6,10
Dalrd3_2,10
Dalrd3_3,10
Dag1,10
Rabgap1l_4,10
Gucy1a1_2,10
Sirpb1a,10
Gpx1_2,10
Gm8797,10
Lbr_2,10
Taf1a,10
Tmem131l_2,10
Map4k4_2,10
Kctd3,10
Gapdh_6,10
Eif5b_2,10
Car2_2,10
Gnai2_2,10
Prdx6_3,10
Arid5a_3,10
Pcdhga12,10
Pdcl3,10
Usp4_2,10
Smg5_2,10
Lin9,10
P2ry1_1,10
Cox5b_3,10
Ndufc1_2,10
Gm37515,10
Uqcrc1_2,10
Pmf1_2,10
Dcaf6_2,10
Gene_82,10
Tmco1_2,10
Zbtb18,10
Mbnl1_2,10
Ncam1,10
Ip6k2,10
Maml3,10
Aida_2,10
Mrpl30_2,10
Vim_3,10
Enah_1,10
Tbl1xr1,10
Sirpb1b,10
Tma7_2,10
P2ry1_2,10
Gpx1_3,10
Ackr1_2,10
Cfap45,10
Gpr107_2,10
Slc25a20_2,10
Cr1l_2,10
Ighd,10
Usp19_2,10
Usp4_3,10
Ndufaf3_2,10
Plxna2,10
Acbd6_3,10
Keap1,10
Mia3,10
Kpna4_2,10
Sec61a2,10
Qsox1_2,10
Elf2_2,10
Rpl22l1_2,10
Rpl31_3,10
Cog6,10
Ints7,10
Camsap2,10
Mrpl30_3,10
Ifrd2,10
Usp4_4,10
Ppp2r5a_2,10
Ssr2,10
Itpkb_2,10
Atf3,10
Rpl31_4,10
Cyb561d2,10
Pcdhgc4,10
Txndc9_2,10
Ptch1,10
Brinp2,10
Kantr,10
Utp25,10
Enah_2,10
Lrba,10
Dclk2,10
Cenpl,10
Clec7a,10
Usp4_5,10
Slamf6,10
Il1r2,10
Traf5,10
Mbnl1_3,10
Frrs1,10
P2rx4_2,10
Slc7a7,10
Anxa5_2,10
Srrt_1,10
Arpc1b_2,10
Gm4332,10
Snx8,10
Bank1,10
Gbp4,10
Rps27,10
Nfkb1_2,10
Ube2d3_3,10
Gm9403,10
Gatad1_4,10
Trdc,10
Abcd3,10
Ptpn22_2,10
Sh2b2,10
Atp11b,10
Gm5987,10
Rbm8a_2,10
Srrt_2,5
Ccdc63,10
Ube3b,10
Fubp1_2,10
Ube2q1_2,10
Camkk2_2,10
Klf3_2,10
Ubap2l_1,10
Brap_3,10
Ankrd17_2,10
Srpk2_2,10
Lrrfip2_1,10
Cnn3_2,10
Mef2c,10
Usp53,10
Acad9_2,10
Trim33,10
Ttyh3_2,10
Abcb4_2,10
Nop53_2,10
Dcun1d1_2,10
Supt20,10
Agap3_2,10
Cox19_2,10
Ube2d3_4,10
Lrrfip2_2,10
Ccdc62,10
Il6ra,10
Gdap2,10
Psmd9_2,10
Gipc2,10
Cspg5,10
Ube2d3_5,10
Tlr1_2,5
Cenpa,10
Rpl36a-ps2,10
Fubp1_3,10
Gon4l,10
Adh5_2,10
S100a6_2,10
Csde1_1,10
Fubp1_4,10
Sh3glb1_2,10
Pheta1,10
Ilf2_2,10
Acp6_2,10
Trac,10
Rilpl2_2,10
Fbrsl1,10
Dennd1b,10
Stap1,10
Trrap_3,10
Gene_83,10
Gstm1_2,10
Ints1_1,10
Gm43247,10
Nop53_3,10
Sass6_2,10
Dclre1b,10
Pfkfb4_2,10
Pmf1_3,10
Ash1l_2,10
Gm43110,10
Zranb2,10
Commd8_2,10
Gm5857,10
Rufy3,10
Fam220a_3,10
Cdk5_2,10
Fam220a_4,10
Rbm8a_3,10
Znhit6,10
Rnf115_2,10
Ttc14,10
Lamtor5,10
Sh3glb1_3,10
Aldh2_4,10
Gm42814,10
Eif3b_2,10
Cenpc1,10
Miga1,10
Anapc5_1,10
Csde1_2,10
Ankrd17_3,10
Sh3glb1_4,10
Ube2d3_6,10
Elp6,10
Prpf38b_3,10
Gatad2b,10
Srrt_3,5
Chd2_2,10
Ubap2l_2,10
Sh3glb1_5,10
Zcchc8,10
Ccz1_2,10
Chek2,10
Orc5_2,10
Abcb4_3,10
Rap1a_2,10
Krit1,10
Gbp6,10
Ankib1_2,10
Mknk2_2,10
Eif4e_2,10
Ift22_2,10
Rprd2,10
Gm5869,10
Pitpnb,10
Fxr1_2,10
Ints1_2,10
Nop53_4,10
Setd2,10
Rimbp2,10
Aldh2_5,10
Ccdc12_2,10
Anapc5_2,10
Mapre3,10
Mpv17,10
Ube3a_1,10
Rfc2_2,10
Atraid,10
Alox5ap_2,10
Gpr37,10
Gm42857,10
Phkg1,10
Rpl7-ps7,10
Zfp811,10
Ube3a_2,10
Khk_1,10
Lat2,10
Preb_2,10
Ube2a,10
Pomp_2,10
Gsn,10
Stim2,10
Tmem214_1,10
Senp7,10
Scarb2_2,10
Dtx1_3,10
Ube2k_1,10
Pisd,10
Babam2,10
Pomp_3,10
N4bp2l2_3,10
Cct6a_1,10
Gtf3c2_2,10
Oasl2_3,10
Rfc2_3,10
N4bp2,10
Dusp11_3,10
Rhoh_2,10
Khk_2,10
Nup205,10
Uso1,10
Cct6a_2,10
Rfc2_4,10
Ubl3_2,10
Septin11_2,10
Rogdi_1,10
Ube2n-ps1,10
Supt7l,10
Tnpo3_2,10
Fbxw2_3,10
Ppp1cb_2,10
Rpl37rt_3,10
Tmem214_2,10
N4bp2l1,10
Tmem214_3,10
G3bp2_2,10
Cnot4,10
Exoc1_2,10
Specc1_2,10
Specc1_3,10
Guf1,10
Rogdi_2,10
Gm42785,10
Gm9794,10
Fxyd5_7,10
Preb_3,10
D5Ertd579e_3,10
Slc30a9_4,10
Preb_4,10
Mkln1_3,10
Git2,10
Ube2k_2,10
Eif4h_2,10
Alox5ap_3,10
Gtf3c2_3,10
Hip1,10
Zfp825,10
Pds5a,10
Ddx54_2,10
Fryl_1,10
Dennd2a,10
Ncbp2as2,10
Khk_3,10
Gm42742,10
Fryl_2,10
Uvssa,10
Ctbp1_2,10
Preb_5,10
Bod1l,10
Fry,10
Lrp6_2,10
Amn1,10
Serbp1_2,10
Aup1_2,10
Abtb1_2,10
Marchf8_2,6
Hnrnpa2b1_2,10
Or6c65,10
Uqcc5_2,10
Abtb1_3,10
Zyx_3,10
Edem1_2,10
Aup1_3,10
Resf1_2,10
Gene_84,10
Ptms_2,10
Kcmf1_2,10
Serbp1_3,10
Bicd1,10
Herc6_2,10
Zbtb26,10
Gm2011,10
Myadm_3,10
Arpc4_2,10
Rfc1,10
Zfp746,10
Itpr1,10
Zyx_4,10
Zyx_5,10
Lhfpl4_2,10
Gm7384,10
Aup1_4,10
Tacr1,10
Snrpg_2,10
Rpn1_2,10
Gm6266,10
Scai,10
Ttll3,10
Or7a41,10
Aup1_5,10
H2aj_2,10
Tra2a_1,10
Add2_1,10
Gm4045,10
Gm20589,10
Phf14_2,10
Gimap1_2,10
Mlf2_2,10
Hnrnpa2b1_3,10
Tra2a_2,10
Serbp1_4,10
Suclg2_2,10
Il17ra_2,10
Gm43960,10
Serbp1_5,10
Clasp1_2,10
Aup1_6,10
Itfg2_2,10
Tmem176a_2,10
Cct7_2,10
Cct7_3,10
Kcmf1_3,10
Cnbp_1,10
Il5ra,10
Nr2c2_2,10
Ptms_3,10
Rc3h2_2,10
Hspa4l,10
Ndufa4_1,10
Zfp638_2,10
Tatdn2_2,10
Skap2_2,10
Thumpd3_2,10
Aldh1l1,10
Abhd18,10
Arpc4_3,10
Dcun1d2,10
Vopp1_3,10
Hnrnpa2b1_4,10
Cnbp_2,10
Aup1_7,10
Rc3h2_3,10
Ndufa4_2,10
Wdr49,10
Iqsec1_2,10
Ndufa9_2,10
Add2_2,10
Ybx3_3,10
Vmn1r46,10
Or7c70,10
Tmcc1_3,10
Rabgap1_2,10
Ptcd3,10
Exosc5_2,10
Emsy_1,10
Man2a2,10
Grik5,10
Immt_2,10
Gene_85,10
Kcnn4,10
Fbrs,10
Mrpl35_2,10
Hddc3,10
Rps13_2,10
Rbbp6_2,10
Sh2b1,10
Cd33,10
Polr1a,10
Zfp607a,10
Klk8_1,10
Maz_2,10
0610030E20Rik_2,10
Pycard_2,10
Or2b6,10
B9d2,10
Zfp626,10
Rnf40_1,10
Ints4_2,10
Blm,10
Katnip,10
Or11m3,10
Sema4b,10
Cfap119_2,10
Cfap119_3,10
Gpi1_3,10
Gpi1_4,10
Emsy_2,10
Uri1,10
Or2t1,10
Cd2bp2_2,10
Unc45a_1,10
Vkorc1_2,10
Ube2s_2,10
Vamp5_3,10
Cdipt_1,10
Etfb_2,8
Josd2,10
Maz_3,10
Gm5586,10
Kctd14,10
Etfb_3,10
Adam12,10
Zfp646_2,10
Tgfb1_2,10
Ino80e_2,10
Stambp,10
Klk8_2,10
Unc45a_2,10
Prkcb_3,10
Mvp_2,10
Fasn_4,10
Slc3a2_3,10
Uba2_2,10
Gm9521,10
Cbl,10
Dedd2_2,10
Mylpf,10
Xpo6_5,10
Cdipt_2,10
Hnrnpul1,10
Il4ra_2,10
Cfap119_4,10
Rnf40_2,10
Gm7424,10
Gp6,10
B3gnt8_2,10
Lsm3_2,10
Maz_4,10
Kdm3a,10
Syt17,10
Picalm_1,10
Ppp1ccb,10
Zfp582,10
Zfp865_3,10
Med25_2,10
Tex2,10
Med25_3,10
Prmt1_2,10
Spcs2_1,10
Tspan32,10
Picalm_2,10
Irf3_1,10
Prcp_2,10
Otoa,10
Fiz1_2,10
Or5bb10,10
Bub3,10
Uevld_2,10
Psenen_2,10
Ucp2_3,10
Mark4_1,10
Arglu1_2,10
Cox6b1_2,10
Htatip2,10
Pnpla6,10
Tyrobp_1,10
Rps17_2,10
Clasrp,10
Aldh3a2,10
Picalm_3,10
Or5b122,10
Btbd1_2,10
Tyrobp_2,10
Irf3_2,10
Rinl_2,10
Nap1l4,10
Sesn3,10
Arglu1_3,10
Ankrd39,10
Hikeshi,10
Supt5_2,10
Bptf_2,10
Or5a21,10
Gene_86,10
Mosmo,10
Nr2f2,10
Spcs2_2,10
Rps3_3,10
Cars1_2,10
Eif3k_2,10
Epn1_2,10
Or10h5,10
Mark4_2,10
Zfp317,10
Tbc1d17_3,10
Wdr97,10
Clptm1_2,10
Jakmip1_2,10
Tpcn2,10
Irf3_3,10
Pet100,10
Elavl1,10
Whamm_2,10
U2af2_2,10
Crebzf_2,10
Zfand6_2,10
Prmt1_3,10
Apoc4,10
Rtn2,10
Ppp1r37_2,10
Rpl13a_2,10
Cyth2_1,10
Zc3h4,10
Sigirr,10
Or5p78,10
Chid1,10
Cfl1,10
Or51q1,10
Chd9_2,10
Grwd1,10
Pde2a,10
Tsg101_3,10
Mrpl23,10
Rpl13a_3,10
Rrm1_2,10
Tacc1_3,10
Or5p52,10
Arhgef7_2,10
Bcor_2,10
Cd37_2,10
Snx20_2,10
Rpl13a_4,10
Vmn1r85,10
Hrh2_2,10
Tti2,10
Hdac9,10
Rpl13a_5,10
Aldh16a1_2,10
Ptpre,10
Sphk2_2,10
Lpcat2,10
Ftl1_2,10
Or52e8b,10
Pih1d1,10
Tubgcp2,10
Mmaa,10
Dcaf15,10
Zbtb45_2,10
Irf2_2,10
Ssbp4_2,10
Hook2,10
Ssbp4_3,10
Ssbp4_4,10
Bax_2,10
Gm45665,10
Msra_2,10
Or1ab2,10
Nucb1_2,10
Gm45380,10
Srek1_2,10
Chmp1b,10
Odad1,10
Gene_87,10
Fcgrt_2,10
Ap3m2,10
Snrnp70_2,10
Nup98,10
Ric8a_2,10
Ing1,10
Bicra,10
Rpl13a_6,10
Hook3_2,10
Zfp511,10
Hgsnat_2,10
Saa3,10
Rpl13a_7,10
Polb_2,10
Eif4ebp1_2,10
Rpl13a_8,10
Casp3,10
Echs1_2,10
Phrf1_3,10
Trak1_2,10
Ppp1r15a_2,10
Tacc1_4,10
Zfp773_2,10
Pcm1,7
Hook3_3,10
Rcn3,10
Snrnp70_3,10
Man2b1_2,10
Plpbp,10
Rpl18_2,10
Trak1_3,10
2410039M03Rik,10
Ssbp4_5,10
Rbmxl1,10
Rps11_2,10
Gm5905,10
Sbf2,10
Cars2_2,10
Scaf1,10
Trpm4,10
Nucb1_3,10
Hook3_4,10
Slc16a7,10
Zfp143,10
Slc27a1_1,10
Golga4,10
Acd_1,10
Slc27a1_2,10
Nr2c2ap,10
Cpt1c,10
Tcf25_3,10
Alkbh8,10
Rspry1_1,10
Scn1b,10
Or8a1b,10
Tk2,10
Rspry1_2,10
Rpl18a_2,10
Elmo3,10
Ankrd11_2,10
Cracr2a,10
Gm39197,10
Eps15l1_2,10
Or7g23,10
Rpl18a_3,10
Mast3_2,10
Tecr_2,10
Csnk2a2,10
Slc38a7,10
2900026A02Rik,10
Dnajb1_2,10
Cnot1_1,10
Rfxank_2,10
Psmb10_2,10
Mvb12a_2,10
Ankrd11_3,10
Mvb12a_3,9
Rpl18a_4,10
Mau2,10
Myo9b,10
Mcm5,10
Hsbp1_2,10
Tcf25_4,10
Trappc2l_2,10
Rpl18a_5,10
Sntb2,10
Wwp2_2,10
Wwp2_3,10
Ist1_2,10
Tcf25_5,10
Eps15l1_3,10
Atxn1l,10
Rbm34_2,10
Carmil2_2,10
Acd_2,10
Il12rb1,10
Iws1_2,10
Acd_3,10
Nfatc3_2,10
Colgalt1_2,10
Rpl18a_6,10
Rsph10b,10
Epb41_5,10
Tomm20_2,10
Acsf3,10
Cyba_2,10
Zfp90,10
Matcap1,10
Pla2g15,10
Zfp821,10
Tecr_3,10
Cherp_2,10
Cdk10,10
Cnot1_2,10
Carmil2_3,10
Rpl18a_7,10
Aprt_2,10
Or4c31,10
Rnf111,6
Taf1d_2,10
Or9s13,10
Or5w19,10
Or4k6,10
Gm47355,10
Or4c116,10
Or1ad8,10
Clk3_2,10
Dennd4a_2,10
Ireb2_2,10
Slc16a10_2,10
Or4c103,10
Plekho2_2,10
Or4f6,10
Or6c8,10
Or52e5,10
Gtf3c6_1,10
Or10ah1-ps1,10
Thy1_2,10
Tyk2,10
Ifi47,10
Thy1_3,10
Trappc4,10
Or5m3b,10
Ppib_2,10
Cwc15_2,10
Gm3953,10
Or1l4,10
Mrpl4_2,10
Taf1d_3,10
Or6c208,10
Rpl29_3,10
Lars2_1,10
Or6a2,10
Or6c205,10
Or13a18,10
Or5d45,10
Pik3r4_2,10
Or8b44,10
Or13c7c,10
Or52d1,10
Or6z3,10
Or8b1,10
Or52d13,10
Igsf9b,10
Or5al5,10
Cenatac,10
Ryr1,10
Or8b1c,10
Or10a2,10
Ano10,9
Taok2_3,10
Tmem202,10
Gm47147,10
Gm30285,10
Or9a2,10
Or6x1,10
Clasp2_2,10
Or1af1,10
Or2y1_1,10
Icam1_2,10
Higd1a,10
Cdc40_2,10
Gm47803,10
Gm48789,10
Or4p23,10
Or10d1b,10
Or10d1,10
Gm46223,10
Or2z9,10
Or2y16,10
Clk3_3,10
Slfn8,10
Bclaf1_4,10
Proser3,10
Syne1_2,10
Cdc37_2,10
Or4k15,10
Or4k5,10
Or10ag57,10
Or5b106,10
Siae_1,10
Usp47_2,10
Rpsa_2,10
Ctnnb1,10
Cdkn2d_2,10
Or51k1,10
Siae_2,10
Dcun1d5_2,10
Gm4977,10
Or52k2,10
Or2d2b,10
Or52a20,10
Ncoa7_3,10
Or51v14,10
Upf1,10
Cdc37_3,10
Or1j15,10
Arhgef12_3,10
Or10ag58,10
Or10g6,10
Zfp445,10
Rps25_2,10
Or5aq7,10
Dennd4a_3,10
Gene_88,10
Or5ac22,10
Cep63_2,10
Cep164,10
Ubp1,10
Or8c20,10
Dpagt1,10
Or10ag54,10
Ppcdc,10
Ankrd49,10
Atp5mg_2,10
Or2y1_2,10
Sergef_2,10
Hinfp_1,10
Or4p4,10
Snx19,10
Or4a81,10
Or4q3,10
Zbtb44_2,10
Hmbs_2,10
Chordc1_2,10
Pcsk7,10
Or5l13,10
Or6c6c,10
Mpzl2,10
Or5m8,10
Atp5mg_3,10
Atg4d,10
Cenpw,10
Actn4_3,10
Rps25_3,10
Ppp2r3d_1,10
Or5d43,10
Or5b3,10
Aplp2,10
Ubl7_2,10
Lta4h_2,10
Rpl14_2,10
Ddx6,10
Gene_89,10
Or8b50,10
Or5b123,10
Syne1_3,10
Lars2_2,10
Ubl7_3,10
U2surp_2,10
Gm6545,10
Or4a73,10
Or4a39,10
Rnf122,10
Gm38431,10
Or8b40,10
Csk_2,10
Rpsa_3,10
Or4p7,10
Rpsa_4,10
Or11n2,10
Rpsa_5,10
Or4s2,10
Or2h2,10
Cep295,10
Trpc6,10
Or1j10,10
Or2b7,10
Gtf3c6_2,10
Or6c1,10
Hinfp_2,10
Scaper,10
Speer5-ps1,10
Itsn2_1,10
Fam228b,10
Stat2_2,10
Myl6_2,10
Dnajc14_1,10
Gopc,10
Tbc1d32,10
Izumo4,10
Rnf41,10
Tbc1d15_2,10
Or4f17-ps1,10
Rps12_1,10
Tmem19,10
Plekhn1,10
Nap1l1_2,10
Epb41l2,10
Ccar1_2,10
Itsn2_2,10
Ccdc138,10
Smc6,10
Cep83,10
Esyt1_2,10
Rps12_2,10
Myl6_3,10
Rps12_3,10
Bcl9l,10
Sgta,10
Pym1,10
Gm4739,10
Gm4478,10
Gm2398,10
Ddx50_2,10
Plekhg3,10
Cog5_2,10
Tle5_2,10
Tbk1,10
Bcr_2,10
Timm13_2,10
Zfyve26_2,10
Sf3b6_2,10
Tle5_3,10
Lilrb4a,10
Samd11,10
Sppl2b_2,10
Myl6_4,10
Grik2,10
Nap1l1_3,10
Or13a25,10
Ilvbl,10
Mrpl42,10
Cdc34_2,10
B4galnt1_2,10
Itsn2_3,10
Cnpy2_2,10
Icosl_1,10
Rab3ip,10
Nap1l1_4,10
Gm47476,10
Atad2b_2,10
Pals1,10
Gns_2,10
Myl6_5,10
Arid5b,10
Shmt2,10
Sbno2_1,10
Sbno2_2,10
Ppp1r12a_1,2
Asf1a_2,10
Heatr5a_2,10
Fut8,10
Atp6v1d_2,10
Brms1l,10
Rrp1_2,10
Reep3_2,10
Tjp3,10
Dnajc14_2,10
Ccar1_3,4
Tnfrsf14,10
Vps26a,9
Rps26_2,10
Icosl_2,10
Gm48786,10
Pan2,10
Ube2n_2,6
Ppp1r12a_2,10
Plekhj1_2,10
Herc4_2,10
Gm6218,10
Dgka_2,10
Cep290,10
Timm13_3,10
Itga7,10
Hbs1l,10
Usp15_2,10
Plekhj1_3,10
Gm47056,10
Usp15_3,10
Coq10a,10
Ppp2r5e,10
Stx7_2,10
Mthfd1,10
Llph_3,10
Ube2n_3,10
Gm2446,10
Rps12_4,10
Snrpd3_2,10
Sgpp1_2,10
Csrp2,10
Akap7_3,10
Ralgapa1,10
Tle5_4,10
Usp15_4,10
Pcnt,10
Myl6_6,10
Esyt1_3,10
Btf3l4b,10
Actr10_2,10
Ppp1r13b_2,10
Glrx5_2,10
Gm46344,10
Rock2_2,10
Gm48498,10
Srp54a_2,10
Btbd7_1,10
Mrpl32_2,10
Gpr137b_2,10
Gramd1a_3,10
Exoc3_2,10
Ddx24_2,10
Gene_90,10
Actr10_3,10
Ankmy2_2,10
Dhrs7_2,10
Vipas39,10
Cast_1,10
Cdca4,10
Atg2b,10
Gm48119,10
Ryr2,10
Tasor2,10
Aopep,10
Nin_2,10
Psma2_2,10
Ndufb1_1,10
Zfp934_1,10
Gene_91,10
Zfp934_2,10
Dicer1_2,10
Daam1,10
Cd83,10
Gpatch2l,10
Taf1b,10
Nudt14,10
Ndufb1_2,10
Trim27_1,10
Mplkip_2,10
Sirt5_1,10
Bzw2_2,10
Odc1_2,10
Ppm1a_2,10
Rnf220_2,10
Pcnx_1,10
Nbas,10
Ppp2r5c_3,10
Zfp935,10
Nemf_2,10
Macc1,10
Rps7_2,10
Eipr1_2,10
Cdc42bpb_2,10
Gene_92,10
Ifi30,10
Heatr1_2,10
Gtpbp4_2,10
Sirt5_2,10
Atl2,10
Gm48368,10
Inf2_2,10
Ppp2r5c_4,10
Nol7_1,10
Gm48499,10
Clptm1l_2,10
Zfp369,10
Eif5_3,10
Ftl1-ps1,10
Pcnx_2,10
Nol7_2,10
Gene_93,10
Tmed10_2,10
Mon2,10
Cast_2,10
Eml5,4
Gm48541,10
Gm19220,10
Fkbp3,10
Cdk13_1,10
Tmem179,10
Ppm1a_3,10
Abcd4,10
Trim27_2,10
Evl_2,10
Npc2_2,10
Rhno1_2,10
Glrx5_3,10
Gene_94,10
Ahsa1_2,10
Mcur1_2,10
Cyth2_2,10
Gdi2_2,10
Ppm1a_4,10
Dlst_2,10
Gm48641,10
Cdk13_2,10
Wdcp,10
Btbd7_2,10
Dok3_2,10
Dctn4_2,10
Vps13a,10
Snrnp48_2,10
Nolc1_1,10
Gene_95,10
Nolc1_2,10
Sec24c,10
Cep15,10
Cetn3,10
Gm9130,10
Ptprs,10
Adk_2,10
Dnajc9_2,10
Ghitm_3,10
Dok3_3,10
Gm48432,10
Slc35b2,10
Selenok_3,10
4833420G17Rik_2,10
Chchd1_2,10
Anxa2r1,10
Mtmr6,10
Slc30a5_1,10
Rgs14_2,10
Prelid1_2,10
Ptdss1,10
Eml3,10
Mrps16_2,10
4833420G17Rik_3,10
Mrpl57_2,10
Fars2,10
Tut7_2,10
Zmym5_2,10
Kif13b,10
Cdc37l1_2,10
C330022B21Rik,10
Sorbs1,10
Ngly1,10
Spast_2,10
Fam149b,10
Ddx41,10
Cmah,10
Zkscan3,2
Ndst2,10
Tut7_3,10
Arb2a_2,10
Zdhhc6,10
Rab24_2,10
Slc4a7,10
Daam2,10
Anxa7,10
Zswim8_1,10
Rps24_3,10
Ndufs4_2,9
Tifab,10
Slc30a5_2,10
Tasor_2,10
Fibp,10
Gm49391,10
Epb41l3,10
Abhd6,10
Atp9b,10
Fam193b_2,10
Ssr1_2,10
Ppp2r2a,10
Fam193b_3,10
Lman2_2,10
Nsa2_2,10
Celf4,4
Ctsb_2,10
Tut7_4,10
Pxk_1,10
Pxk_2,10
Trappc8,10
Ndufaf2,10
Fam193b_4,10
Ndufs4_3,10
Tmed9_2,10
Fut11_2,10
Ttbk1_2,10
Rmi1,10
Hdgfl2,10
Tkt_2,10
Gm6035,10
Zswim8_2,10
Grk6,2
Zdhhc16_2,10
Cdk7,10
Riok1,10
Idnk_3,10
Ctla2a_2,10
Hmgcs1_2,10
Pkd1_2,10
Rnase6_2,10
Zfand3_2,10
Dop1b_2,10
Dcaf13_2,10
Adcy6,10
Vmn1r43,10
Diaph3_2,10
Vmn1r210,10
Zfand3_3,10
Vmn1r58,10
Dgkh,10
Zfand3_4,10
Tep1_2,10
Retreg1,10
Tnrc6b_2,10
Dnajc15_2,10
Pck2_2,10
Pck2_3,10
Zfp219,10
Klf12,10
Stk3,10
Gm3219,10
Pck2_4,10
Mdp1_2,10
Zfp706_2,10
Tsc2_1,10
Abcc4_2,10
Itm2b_2,10
Tug1_2,10
Psmc6_2,10
Rpl37_2,10
Ano6_2,10
Pck2_5,10
Eny2_1,10
Tnrc6b_3,2
Ppp6r2_1,10
Zfp622_2,10
Vmn1r13,10
Tars1_2,10
Tiam2,10
Ppp6r2_2,10
Vmn1r209,10
Zc3h13,5
Gm49342,10
Scaf11_1,10
Vmn1r81,10
Tsc2_2,10
Pkd1_3,10
Flywch1,10
Scaf11_2,10
Mbnl2,10
Atad2_2,10
Vmn1r206,10
Klhl33,10
Dop1b_3,10
Taf4,10
Nipal2,10
Efr3a_2,10
Gm6533,10
Ubb-ps_2,10
Eny2_2,10
Vmn1r87,10
Dmtn_1,10
Hnrnpc_1,10
Gm7232,10
Acbd5_2,10
Hnrnpc_2,10
Tatdn1_1,10
Lmbrd2,10
Wbp4_2,10
Ccar2_2,10
Ccnb1ip1,10
Spag1,10
App,10
Cblb_2,9
Naa16_2,10
Ednrb_2,10
Tinf2_2,10
Nudcd1,10
Ankrd28,10
Commd6_2,10
Gm6392,10
Vmn1r20,10
Vmn1r51,10
Ubr5_2,10
Scaf11_3,10
Hnrnpc_3,10
Prkaa1,10
Cyrib_3,10
Ipo5_2,10
Vmn1r218,10
Nrl,10
Nek4,10
Lrp10_2,10
Tsc2_3,10
Khnyn,10
Pced1b,10
Ogdhl,10
Tatdn1_2,10
Vmn1r18,10
Grhl2,10
Ndor1_3,10
Vmn1r217,10
Golph3_2,10
Sugt1_2,10
Gm5088,10
Spcs1,10
Hnrnpc_4,10
Nudt18_2,10
Il7r,10
Gm49356,10
Dmtn_2,10
E4f1,10
Vwa8_1,10
Vmn1r203,10
Vwa8_2,10
Hlcs,10
Cpq,10
St3gal1_2,10
Zrsr2-ps1,10
Gene_96,10
Cd47_2,10
Ubn1_1,10
Rpl19-ps6,10
Slc38a2_2,10
Phf20l1_1,10
Cpsf1_1,10
Pcbp2_2,10
Cyc1_2,10
Hapstr1_2,10
Ptp4a3_2,10
